trunkId, totalCost, maxCost, totalIterations, maxIter, totalSlope, maxSlope, totalBranches, maxBranches, sumOfTempCosts, maximalAvgK, count, maxCostIterationsCount, maxCostBranchesCount, maxBranchesIterationsCount
2666,7.71666666666667,148,37,12,17,11,31,10,2.21666666666667,1.16666666666667,4,11,10,11
374,4.88333333333333,80,19,6,0,0,17,5,1.83333333333333,1,4,6,4,6
379,17.9666666666667,514,56,20,63,22,24,8,15.05,1.2,5,20,7,7
1338,8.21666666666667,171,57,20,32,18,12,3,1.95,1,4,14,3,14
930,21.8,408,68,17,123,46,75,18,14.5333333333333,1.4,7,16,17,5
596,2.85,106,4,2,0,0,7,4,1.76666666666667,1,2,2,3,2
363,96.0333333333333,1975,193,60,144,31,18,3,69.9833333333333,1,6,59,3,59
2655,5.06666666666667,177,16,7,44,44,14,8,3.25,1,3,6,8,6
1057,14.6666666666667,183,46,15,118,59,35,7,8.53333333333333,1.25,6,10,6,7
1931,40.7166666666667,868,57,12,434,259,41,7,27.3166666666667,1.25,7,12,7,8
169,71.1833333333333,917,191,56,170,41,63,29,68.2,1.5,7,56,4,15
534,12.0833333333333,191,21,7,54,40,29,11,7.95,1.33333333333333,5,6,11,6
2656,13.5333333333333,248,52,18,96,35,17,4,8.15,1,5,18,3,7
2522,18.4333333333333,280,33,9,80,29,48,16,15.1,1.33333333333333,6,9,6,9
526,7.53333333333333,390,28,26,15,15,7,4,5.51666666666667,1,2,26,3,2
2332,36.0833333333333,1347,157,40,89,37,50,18,11.45,1.2,5,27,6,40
2348,18.3666666666667,376,27,9,76,49,42,14,6.55,1.16666666666667,5,6,3,2
254,50.1166666666667,651,42,6,562,308,78,12,34.1833333333333,1.22222222222222,10,5,6,5
349,7.7,224,23,7,81,81,14,5,3.61666666666667,1.5,4,7,3,7
1952,14.3,203,26,7,0,0,53,18,3.51666666666667,1.2,5,3,10,6
1648,5.78333333333333,158,20,9,3,3,9,3,2.88333333333333,1.5,3,5,3,5
875,1.31666666666667,79,7,7,0,0,9,9,0,1,1,7,9,7
2636,53.1833333333333,764,98,21,184,74,76,16,20.1833333333333,1.33333333333333,9,21,3,10
1765,1.28333333333333,77,5,5,0,0,9,9,0.65,1.125,1,5,9,5
1848,23.7,180,33,6,126,39,69,12,12.35,1.25,11,3,3,3
856,11,216,36,12,56,38,24,4,6.28333333333333,1,6,12,4,3
1918,107.666666666667,5275,74,56,361,200,28,9,64.8333333333333,1,5,56,6,2
2679,11.3666666666667,347,31,13,100,49,19,6,8.93333333333333,1.5,4,13,6,13
1766,24.9666666666667,1229,18,11,136,126,39,23,21.3333333333333,1.27777777777778,3,11,23,11
2107,22.3166666666667,798,51,18,104,53,23,8,19.0666666666667,1.33333333333333,4,18,8,18
931,21.8166666666667,224,62,22,96,39,115,31,10.85,1.375,9,2,3,4
1089,1.45,87,4,4,10,10,10,10,0.833333333333333,1,1,4,10,4
667,9.75,255,20,6,73,54,15,4,2.48333333333333,1,4,6,3,3
473,493.2,28795,12,10,3369,3369,23,16,392.6,1.25,2,10,16,10
2199,1.5,90,2,2,0,0,3,3,1.5,1,1,2,3,2
152,28.7833333333333,1727,26,26,13,13,9,9,1.78333333333333,1,1,26,9,26
1409,23.65,414,70,19,204,96,59,12,19.1666666666667,1.28571428571429,8,13,4,10
158,1.15,69,8,8,0,0,3,3,0.15,1,1,8,3,8
1130,12.6333333333333,225,39,9,102,77,20,4,9.46666666666667,1.33333333333333,6,5,4,5
733,14.4166666666667,285,27,10,18,18,53,17,3.08333333333333,1.25,4,4,15,4
1911,7.91666666666667,156,26,9,78,32,12,3,5.16666666666667,1,4,9,3,7
615,12.3333333333333,740,12,12,81,81,3,3,11.7666666666667,1,1,12,3,12
2807,17.1333333333333,233,41,8,78,78,47,9,8.58333333333333,1.28571428571429,9,8,5,6
1739,26.7833333333333,424,84,27,143,53,91,18,19.8333333333333,1.25,8,27,8,15
411,18.0666666666667,341,29,7,294,108,64,18,11.7666666666667,1.25,6,4,14,7
168,37.75,1248,70,49,55,39,12,6,3.46666666666667,1.2,2,49,6,21
322,11.95,302,16,7,23,23,27,15,5.5,1.66666666666667,4,2,3,5
325,15.75,248,37,8,227,111,31,13,10.1333333333333,1.33333333333333,6,8,4,4
1552,7,182,13,5,98,72,30,11,4.83333333333333,1.125,3,3,11,3
1414,15.2333333333333,298,42,12,121,78,25,5,6.25,1.33333333333333,7,12,3,5
414,16.05,365,36,11,29,29,31,10,5,1.4,5,10,7,3
490,924.566666666667,31038,41,24,2936,1591,6,3,842.366666666667,1,2,24,3,24
2680,11.8333333333333,216,31,10,50,24,17,7,8.68333333333333,1.33333333333333,4,7,4,7
1060,23.45,469,81,18,137,54,64,12,10.85,1.2,8,10,12,10
728,46.1,603,110,17,255,78,113,33,33.7333333333333,1.2,10,8,33,8
567,18.1,569,21,7,83,83,29,11,4.98333333333333,1.42857142857143,4,7,10,6
1666,14.15,183,41,8,172,104,65,15,8.58333333333333,1.28571428571429,8,8,6,7
1520,18.3666666666667,255,18,5,104,63,34,8,8.98333333333333,1,6,5,8,5
1948,1.75,105,4,4,0,0,4,4,0.416666666666667,1,1,4,4,4
1874,6.46666666666667,116,16,5,21,21,17,5,2.25,1.25,4,5,4,5
2962,74.2166666666667,2117,178,65,57,37,28,16,48.5333333333333,1.2,3,65,16,65
1599,36.95,2147,64,61,48,48,7,4,24.1666666666667,1,2,61,4,61
2297,7.76666666666667,104,28,10,37,27,27,8,5.01666666666667,1.2,5,5,3,5
4487,2.05,123,6,6,21,21,14,14,1.66666666666667,1.11111111111111,1,6,14,6
2977,21.9,520,50,16,113,59,33,8,12.15,1.25,8,16,6,2
1610,43.85,1527,55,27,105,68,37,21,41.4833333333333,1.10526315789474,3,23,21,23
2095,9.73333333333333,361,21,10,35,35,27,9,7.2,1.125,3,10,9,2
1829,3.06666666666667,120,15,8,10,10,14,8,1.35,1,2,7,8,7
1741,24.9,763,34,10,163,154,61,36,9.88333333333333,1.09090909090909,4,10,36,10
1960,43.0666666666667,952,38,11,347,162,54,16,22.9,1.22222222222222,7,6,16,6
1280,12.1833333333333,447,20,7,102,78,16,7,8.83333333333333,1.33333333333333,3,6,7,6
399,42.7166666666667,869,31,13,136,82,39,16,24.1666666666667,1.5,5,4,16,4
2546,27.6833333333333,504,30,9,196,86,28,10,22.0666666666667,1.4,5,9,8,8
2595,127.066666666667,2564,107,31,328,121,64,19,96.05,1.33333333333333,7,31,9,28
368,20.2666666666667,232,49,10,172,67,74,12,10.1166666666667,1.16666666666667,9,6,9,3
2435,1.08333333333333,65,4,4,0,0,4,4,0.4,1.33333333333333,1,4,4,4
2853,25.3,735,27,11,362,247,84,28,16.7333333333333,1.25,5,4,28,4
2259,3624.71666666667,116156,286,62,10182,8266,121,76,3192.23333333333,1.14814814814815,5,42,76,42
1471,16.9166666666667,568,32,10,106,99,18,8,6.78333333333333,1,4,9,8,9
2457,136.083333333333,3139,58,18,702,330,20,5,70.15,1.33333333333333,5,18,4,10
712,24.0833333333333,404,54,15,225,82,71,15,18.8833333333333,1.22222222222222,7,5,15,5
857,112.616666666667,1890,79,12,1071,259,116,20,85.0666666666667,1.5,15,12,12,6
1184,55.8166666666667,2744,98,55,342,341,33,17,31.3833333333333,1.13333333333333,4,55,17,55
621,63.8833333333333,1415,69,24,175,61,66,13,54.9333333333333,1.2,9,22,11,24
2434,30.4666666666667,1665,16,11,746,746,92,85,47.2166666666667,1.5,3,11,85,11
1596,194.466666666667,3685,196,69,444,266,82,38,122.716666666667,1.26666666666667,5,59,8,7
815,8.73333333333333,165,74,30,30,14,23,6,2.66666666666667,1.25,5,30,4,2
415,16.0666666666667,384,38,13,133,79,26,11,12.4166666666667,1.25,4,13,3,11
7,130.05,2830,79,28,828,253,85,24,109.316666666667,1.18181818181818,5,21,24,21
2177,115.133333333333,3476,59,28,401,173,22,9,109.733333333333,1.28571428571429,3,25,9,25
2955,2.78333333333333,91,10,7,5,5,6,3,1.58333333333333,1.5,2,3,3,3
2645,1.43333333333333,86,2,2,0,0,11,11,0.666666666666667,1,1,2,11,2
314,1,60,2,2,0,0,3,3,0.0666666666666667,1,1,2,3,2
2202,41.5333333333333,1188,32,6,655,339,48,12,36.7166666666667,1.25,7,6,12,6
293,4.38333333333333,170,8,6,22,22,7,4,1.33333333333333,1,2,2,4,2
2464,10.1666666666667,160,31,12,32,32,28,7,7.5,1.33333333333333,5,12,7,12
2203,21.7833333333333,800,7,3,36,36,39,18,9.13333333333333,1.38461538461538,3,2,11,2
743,9.01666666666667,200,13,5,177,78,10,4,7.16666666666667,1.33333333333333,3,4,4,4
1100,20.8833333333333,321,62,10,108,58,81,16,11.0666666666667,1.2,9,8,16,8
1241,19.4333333333333,420,24,6,102,90,47,17,11.05,1.14285714285714,9,6,17,6
1821,12.0166666666667,200,23,7,66,38,19,5,5,1.5,5,7,4,2
849,100.683333333333,3878,129,57,111,52,24,8,24.95,1,4,50,7,8
705,6.25,375,2,2,0,0,8,8,0.9,1.33333333333333,1,2,8,2
2925,16.15,404,51,18,107,66,30,9,11.0166666666667,1.125,5,18,9,18
2635,2.16666666666667,66,5,3,0,0,8,4,1.86666666666667,1.33333333333333,2,3,4,3
2492,53.5333333333333,2333,56,20,395,369,57,38,43.6833333333333,1.23529411764706,5,11,38,11
2476,27.6166666666667,1053,17,6,31,18,35,12,5.71666666666667,1.25,5,4,12,4
2640,52.2333333333333,1514,25,11,564,231,26,15,42.2,1.1,3,11,8,5
159,21.35,926,26,11,118,109,28,10,5.58333333333333,1.11111111111111,5,3,6,4
1833,24.1666666666667,650,54,24,128,50,41,11,26.5666666666667,1.28571428571429,6,24,11,24
2727,3.33333333333333,200,8,8,23,23,8,8,3.66666666666667,1.2,1,8,8,8
1559,57.4333333333333,982,55,11,672,204,91,22,47.3666666666667,1.5,9,7,15,9
1086,24.25,546,42,19,263,87,21,8,18.2166666666667,1,5,19,8,19
1974,4.25,101,13,7,24,16,20,8,3.4,1,3,7,8,4
2052,44.25,1682,37,9,134,85,26,9,29.0833333333333,1.33333333333333,6,9,9,9
775,55.0833333333333,1373,46,13,789,378,96,34,44.3166666666667,1.18181818181818,6,10,23,7
582,24.8166666666667,1201,13,7,180,180,8,4,5.36666666666667,1,2,7,4,7
4119,19.9666666666667,531,27,7,177,177,61,17,12.7,1.2,5,7,15,5
2799,37.9,886,38,13,240,107,60,26,14.8833333333333,1.25,5,9,14,6
465,9.26666666666667,307,19,7,87,44,11,5,5.23333333333333,1,3,7,5,7
897,10.3833333333333,459,9,6,189,189,18,11,2.35,1.22222222222222,2,6,11,6
1683,13.8833333333333,294,17,5,260,199,21,8,8.91666666666667,1.66666666666667,5,3,4,4
2068,19.6666666666667,463,47,13,187,124,63,13,15.3166666666667,1.25,7,6,8,8
1251,7.48333333333333,200,13,4,0,0,21,10,2.33333333333333,1.11111111111111,4,3,3,4
729,32.4,1746,70,67,83,63,26,14,17.3,1,2,67,12,3
8,15.1666666666667,635,14,7,127,127,25,16,9.78333333333333,1.23076923076923,2,7,9,7
1494,8.83333333333333,190,20,8,77,40,28,10,4.7,1.5,4,8,9,2
2856,23.5,339,47,11,160,75,42,12,12.5833333333333,2,8,5,12,5
2791,22.9166666666667,1007,28,18,145,75,16,4,16.0833333333333,1,4,18,4,18
4021,1.18333333333333,71,8,8,0,0,11,11,0.45,1.1,1,8,11,8
4879,146.516666666667,4571,133,60,236,123,45,17,92.25,1.22222222222222,4,56,11,10
1004,34.85,649,54,14,134,78,59,13,11.1,1.18181818181818,8,13,13,13
1639,10.4,159,34,13,30,30,38,10,4.03333333333333,1.11111111111111,5,13,6,5
1844,3.51666666666667,76,14,7,0,0,16,6,1.95,1.2,3,4,6,4
2480,12.0166666666667,462,7,5,0,0,30,21,1.78333333333333,1.16666666666667,2,2,21,2
274,29.7333333333333,600,55,16,70,70,69,15,15.5666666666667,1.22222222222222,9,16,15,16
1929,13.5666666666667,524,12,6,93,93,17,10,9.66666666666667,1.5,3,6,10,6
78,13.2333333333333,464,34,18,63,34,20,9,6.36666666666667,1.125,3,18,4,8
197,12.6,518,10,7,87,87,27,18,6.81666666666667,1.28571428571429,2,7,18,7
244,31.1,905,28,13,88,53,26,8,20.3,1,4,13,8,13
1665,40.35,876,34,10,266,171,34,8,29.7666666666667,1.33333333333333,6,10,8,10
2141,8.26666666666667,184,12,5,40,34,28,19,4.58333333333333,1.33333333333333,3,5,5,2
2484,15.1833333333333,487,33,16,447,427,49,22,10.0333333333333,1.25,3,16,22,16
2612,21.8,963,34,20,80,73,36,15,21.6666666666667,1.25,4,20,7,2
2115,57.8666666666667,3093,11,4,822,822,39,27,33.2833333333333,1.1304347826087,4,4,27,4
352,119.95,4337,103,36,348,124,50,12,118.533333333333,1.25,6,36,11,12
1373,155.633333333333,5319,121,58,197,102,32,15,68.4,1.14285714285714,3,58,15,58
17,3.91666666666667,126,10,7,9,9,6,3,3.38333333333333,1,2,3,3,3
2621,1.03333333333333,62,2,2,0,0,3,3,0.25,1,1,2,3,2
55,4.71666666666667,218,4,2,0,0,12,6,3.98333333333333,1.2,2,2,6,2
213,20.35,508,35,15,267,220,35,11,10.8833333333333,1.1,5,7,11,7
532,32.6333333333333,309,93,23,282,112,97,16,16.6833333333333,1.33333333333333,13,6,8,5
2535,14.9166666666667,392,37,22,98,75,24,11,6,1.5,4,22,5,6
1834,10.8666666666667,269,12,4,110,57,23,9,6.71666666666667,1.5,4,4,3,3
412,51.45,1012,31,8,259,259,45,10,25.9333333333333,1.25,7,4,10,4
87,8.21666666666667,182,17,7,75,45,27,16,6.68333333333333,1.25,3,6,6,4
1859,23.8166666666667,306,35,9,177,98,39,8,7.2,1.16666666666667,6,9,6,4
2528,7.6,236,17,7,43,43,13,5,7.1,1.25,3,6,5,6
2883,17.7166666666667,403,27,9,85,45,23,10,8.51666666666667,1,5,9,10,9
991,29.2333333333333,899,99,27,106,50,64,15,18.7166666666667,1.18181818181818,7,27,10,11
2364,12.8666666666667,385,14,5,155,155,63,18,4.73333333333333,1.16666666666667,4,4,18,4
1946,6.21666666666667,245,33,15,23,17,15,8,2.8,1.5,3,15,8,15
2521,19.4166666666667,707,43,12,183,140,62,25,18.2333333333333,1.4,5,12,25,12
366,4.43333333333333,124,11,4,0,0,23,11,1.23333333333333,1.1,3,4,7,4
2024,19.2166666666667,547,54,21,154,102,43,19,15.7833333333333,1.16666666666667,5,14,19,14
2143,6.16666666666667,246,9,6,21,16,12,7,4.75,1.4,2,3,5,6
291,6.15,196,11,6,115,115,19,10,1.38333333333333,1.33333333333333,3,6,5,3
1925,9.46666666666667,164,23,6,103,65,27,8,7.98333333333333,1.5,5,5,6,6
838,88.4333333333333,2258,207,63,446,412,45,22,90.6666666666667,1.54545454545455,4,59,22,59
1891,27.45,629,39,13,141,55,35,16,18.1,1.66666666666667,6,13,16,13
2882,10.6166666666667,336,15,7,0,0,22,9,1.9,1,4,2,9,2
2474,9.38333333333333,354,20,11,50,36,8,5,3.73333333333333,1.33333333333333,2,9,5,9
784,10.7333333333333,352,18,8,88,49,9,3,8.28333333333333,1.5,3,8,3,6
125,23.9833333333333,376,37,6,241,138,38,8,10.1166666666667,1.5,9,5,6,6
2881,9.78333333333333,287,33,21,7,7,20,7,2.9,1,4,4,7,4
2639,57.1666666666667,881,74,20,464,209,81,23,45.6666666666667,1.4,11,20,9,9
979,2468.08333333333,42774,100,26,4710,2240,73,29,658.6,1.35714285714286,7,26,7,16
1,18.5,258,39,11,61,49,75,22,7.45,1.25,8,4,22,4
1422,2.96666666666667,178,2,2,0,0,3,3,0.116666666666667,1,1,2,3,2
948,50.15,1338,87,32,95,38,71,15,32.4166666666667,1.15384615384615,9,32,15,32
533,17.7166666666667,301,30,10,106,59,46,14,9.93333333333333,1.33333333333333,6,6,10,10
1500,9.75,241,15,6,0,0,20,9,5.63333333333333,1,3,5,9,5
2439,11.7833333333333,525,20,9,23,23,15,5,5.45,1.25,3,9,5,4
211,3.16666666666667,114,4,2,0,0,13,7,0.75,1.2,2,2,6,2
2634,16.8333333333333,193,33,7,105,71,52,16,13.2333333333333,1.33333333333333,6,6,8,3
151,5.8,202,8,4,26,26,14,7,3.95,1,2,4,7,4
398,32.45,431,63,13,109,39,58,12,13.2166666666667,1.14285714285714,10,13,10,7
734,32.6333333333333,377,67,13,198,58,100,16,20.05,1.2,9,3,13,8
2720,7.46666666666667,290,17,11,48,48,20,11,2.66666666666667,1,2,6,9,11
1031,3.91666666666667,128,10,5,0,0,6,3,0.45,1,2,5,3,5
2093,26.3166666666667,565,19,4,0,0,55,12,12.35,1.33333333333333,7,3,12,3
48,40.6,2436,26,26,30,30,6,6,2.76666666666667,1,1,26,6,26
1590,16.4666666666667,635,72,52,35,23,7,4,15.15,1,2,52,3,20
222,5.98333333333333,190,26,21,60,60,12,8,5.86666666666667,1,2,21,4,5
1678,3.01666666666667,118,7,5,0,0,11,7,1.28333333333333,1.33333333333333,2,2,7,2
1662,10.7833333333333,240,25,10,6,6,29,8,8.01666666666667,1.16666666666667,5,2,5,6
2422,5.5,141,17,7,15,15,12,4,2.46666666666667,1,3,4,4,6
298,2.26666666666667,136,3,3,0,0,14,14,0.1,1,1,3,14,3
97,12.9,281,56,17,55,29,54,12,10.0833333333333,1.2,6,17,12,6
107,1.25,75,4,4,0,0,3,3,0.883333333333333,1,1,4,3,4
297,3.96666666666667,166,6,4,0,0,20,11,1.01666666666667,1.1,2,4,11,4
1767,89.1833333333333,3568,65,47,161,102,50,24,73.6,1.28571428571429,3,47,24,47
56,15.9166666666667,177,54,11,48,18,55,10,7.7,1.2,8,7,10,7
1797,16.0833333333333,404,25,10,492,282,27,11,14.05,1.375,4,4,11,4
1244,60.8333333333333,2032,90,44,224,83,57,22,29.1,1.25,6,44,11,8
528,10.75,324,11,7,26,26,15,7,5.91666666666667,1.25,3,2,4,7
1943,46.45,2349,34,12,319,286,77,45,37.2166666666667,1.4,5,9,45,9
2827,103.866666666667,3768,89,58,252,192,39,32,102.2,1.18518518518519,3,58,4,26
1233,1.28333333333333,77,3,3,0,0,5,5,0.666666666666667,1,1,3,5,3
483,1.3,78,7,7,0,0,3,3,0,1,1,7,3,7
1379,7.31666666666667,147,14,5,37,27,17,5,2.33333333333333,1,4,4,4,2
2184,21.9,348,56,11,216,95,66,19,15.1666666666667,1.25,9,9,10,11
965,21.7666666666667,638,28,6,97,97,49,11,5.05,1.125,7,6,11,6
2488,1.61666666666667,97,2,2,0,0,6,6,1.2,1,1,2,6,2
2013,50.9,1163,107,37,81,32,56,12,12.5166666666667,1.2,8,37,5,7
693,3.26666666666667,196,6,6,54,54,5,5,2.46666666666667,1,1,6,5,6
1166,17.8666666666667,651,18,7,47,47,18,5,13.9833333333333,1.33333333333333,5,7,5,7
1757,130.05,4140,114,57,169,76,19,11,152.083333333333,1.1,3,57,5,3
2023,3.41666666666667,127,13,8,51,51,6,3,1.48333333333333,1,2,8,3,5
1966,2.48333333333333,85,11,6,0,0,7,4,1.15,1.33333333333333,2,5,3,6
117,84.5166666666667,2475,55,20,322,160,43,14,83.1666666666667,1.5,4,19,14,19
2777,84.8666666666667,2833,115,78,247,173,35,17,58.45,1.5,3,21,17,21
277,1.33333333333333,80,4,4,0,0,4,4,0.433333333333333,1.33333333333333,1,4,4,4
2394,8.1,318,28,18,52,27,16,9,7.06666666666667,1,2,18,7,10
747,4.58333333333333,140,10,6,25,22,9,6,1.66666666666667,1,2,4,6,4
345,4.98333333333333,228,10,6,11,11,6,3,0.8,1,2,6,3,6
752,2.81666666666667,98,13,7,0,0,13,7,1.13333333333333,1.2,2,6,6,7
2366,3.26666666666667,129,8,5,0,0,8,5,2.05,1.5,2,5,5,5
2493,4.76666666666667,286,8,8,47,47,10,10,3.78333333333333,1,1,8,10,8
4124,19.2666666666667,612,27,13,130,98,87,44,17.9166666666667,1.18181818181818,4,10,44,10
1740,12.7833333333333,539,17,10,144,134,23,12,9.06666666666667,1.09090909090909,3,5,7,10
2590,12,585,11,7,160,160,17,13,7.93333333333333,1.2,2,4,13,4
2831,31.0333333333333,870,97,69,144,55,18,9,40.2166666666667,1.4,3,69,9,69
2637,9.58333333333333,351,24,9,100,100,36,17,5.2,1.08333333333333,3,9,17,9
1649,3.31666666666667,199,3,3,0,0,4,4,0.466666666666667,1,1,3,4,3
694,1.75,105,3,3,0,0,6,6,0,1,1,3,6,3
1530,117.816666666667,6198,56,44,159,141,38,21,119.033333333333,1.5,2,44,21,44
2851,1.28333333333333,77,6,6,0,0,8,8,0.366666666666667,1.14285714285714,1,6,8,6
186,10.0666666666667,604,13,13,57,57,4,4,9.83333333333333,1,1,13,4,13
1101,8.1,301,30,14,39,22,29,13,7.25,1.2,3,14,13,14
1758,94.65,5679,57,57,101,101,8,8,97.5166666666667,1.25,1,57,8,57
2240,15.7666666666667,509,34,18,128,114,23,15,8.98333333333333,1.15384615384615,3,6,15,6
2913,11.4833333333333,304,23,12,76,44,15,5,7.03333333333333,1.25,4,5,4,12
2380,8.2,119,25,7,34,17,30,8,5.71666666666667,1.5,5,6,7,2
1226,156.25,4095,246,69,850,335,66,18,183.733333333333,1.23076923076923,4,68,16,69
2855,73.9333333333333,4436,36,36,236,236,34,34,87.8833333333333,1.38888888888889,1,36,34,36
382,1.86666666666667,112,5,5,0,0,9,9,0.4,1.125,1,5,9,5
2122,31.75,628,57,18,229,131,29,14,34.55,1.5,4,15,5,18
718,42.3333333333333,2540,12,12,299,299,16,16,22.5166666666667,1.36363636363636,1,12,16,12
1904,1.13333333333333,68,2,2,0,0,4,4,0.6,1,1,2,4,2
556,6.38333333333333,240,6,4,0,0,18,14,4.05,1.16666666666667,2,2,14,2
2527,8.1,219,22,6,10,10,26,11,3.7,1.125,4,6,11,6
1402,36.8166666666667,1364,50,12,101,42,46,12,11.5166666666667,1.2,7,12,12,12
1405,8.2,416,11,9,70,70,22,16,8.51666666666667,1.33333333333333,2,9,16,9
1748,52.5,1225,56,18,382,169,88,28,40.5333333333333,1.28571428571429,7,18,11,5
2904,30.9333333333333,1786,4,2,0,0,32,18,12.2,1.28571428571429,2,2,18,2
700,139.533333333333,4761,24,12,369,369,6,3,58.9166666666667,1,2,12,3,12
2327,11.35,284,22,7,42,42,36,10,2.66666666666667,1.33333333333333,5,5,9,5
2545,21.25,483,21,9,224,149,24,7,14.6,1.5,5,9,4,2
573,12.3166666666667,395,26,10,52,47,27,7,7.11666666666667,1,5,10,6,3
1640,109.533333333333,2420,252,72,104,37,32,16,114.416666666667,1.14285714285714,4,72,5,69
2450,2.83333333333333,170,8,8,5,5,4,4,0.9,1,1,8,4,8
2704,7.58333333333333,336,23,13,55,38,8,5,6.18333333333333,1,2,13,5,13
294,7.5,249,10,6,14,14,14,9,2.23333333333333,1.4,2,4,9,4
1432,44.5,1584,49,33,146,110,28,23,43.1333333333333,1.2,2,16,23,16
1880,7.13333333333333,209,10,5,66,66,20,7,3.2,1,3,5,6,3
2577,46.1333333333333,1794,115,63,52,30,45,27,58.3833333333333,1.13333333333333,2,63,18,52
2722,1.35,81,7,7,7,7,8,8,0.75,1.33333333333333,1,7,8,7
2829,14.7833333333333,887,12,12,96,96,3,3,13.9166666666667,1,1,12,3,12
4136,3.43333333333333,206,7,7,8,8,6,6,1.21666666666667,1,1,7,6,7
2469,8.06666666666667,140,22,9,0,0,22,10,3.46666666666667,1.5,4,9,10,9
1671,19.35,438,32,11,246,104,24,8,9.13333333333333,1.2,4,8,8,8
198,6.01666666666667,186,14,11,62,41,9,5,3.31666666666667,1,2,11,4,3
765,23.6666666666667,684,20,10,212,122,39,16,9.9,1.25,3,3,13,7
2445,93.7333333333333,5624,11,11,835,835,12,12,94.5833333333333,1.14285714285714,1,11,12,11
558,16.5,291,27,10,118,80,48,13,9.03333333333333,1.08333333333333,8,3,13,3
2523,3.8,228,5,5,0,0,10,10,1,1.11111111111111,1,5,10,5
2760,4.73333333333333,154,15,11,16,16,14,10,3.28333333333333,1.5,2,4,4,11
1584,2.46666666666667,78,9,5,0,0,10,7,0.566666666666667,1.5,2,4,7,4
4569,5.6,174,16,10,0,0,28,16,0.583333333333333,1.14285714285714,3,10,16,10
487,1.91666666666667,115,4,4,48,48,5,5,1.45,1,1,4,5,4
976,7.1,426,21,21,20,20,8,8,6.55,1,1,21,8,21
2950,137.233333333333,8234,2,2,0,0,5,5,75.2166666666667,1,1,2,5,2
2644,116.633333333333,2394,60,22,719,254,74,16,118.766666666667,1.16666666666667,6,19,15,22
2599,153.3,3355,43,16,1320,460,41,15,122.083333333333,1.42857142857143,4,11,15,11
2051,25.7666666666667,878,17,6,271,127,55,20,10.4166666666667,1.25,4,5,20,5
2372,27.65,714,46,14,150,54,39,11,21.0166666666667,1.22222222222222,5,14,4,6
328,6.41666666666667,288,11,7,85,58,16,9,3.9,1.16666666666667,2,7,9,7
2852,1.18333333333333,71,4,4,0,0,8,8,0.133333333333333,1,1,4,8,4
495,564.283333333333,29552,9,5,4869,4490,11,6,386.6,1,2,5,6,5
1828,238.6,10033,178,54,344,188,102,41,149.3,1.2,6,54,18,49
170,142,5449,96,60,203,104,9,5,51.2,1,2,60,4,36
560,5.01666666666667,301,12,12,53,53,4,4,4.21666666666667,1,1,12,4,12
2918,388.733333333333,9521,91,27,2171,1353,85,29,237.4,1.25,5,27,29,27
2049,69.2333333333333,1190,89,30,434,233,73,15,46.05,1.4,7,22,9,8
2270,65.4833333333333,2346,52,29,170,92,25,16,56.0333333333333,1.15384615384615,2,29,9,23
1517,7.23333333333333,293,5,3,50,50,14,7,1.68333333333333,1,2,3,7,3
2884,5.63333333333333,208,4,2,0,0,11,6,0.7,1.25,2,2,6,2
1762,9.58333333333333,310,36,17,43,28,43,15,7.36666666666667,1.33333333333333,4,17,14,6
400,11.9,577,15,8,158,158,19,10,5.15,1.11111111111111,2,7,9,8
2217,65.8166666666667,1928,48,21,195,116,33,14,9.61666666666667,1.16666666666667,4,21,6,11
2824,13.7666666666667,826,12,12,29,29,6,6,6.56666666666667,1,1,12,6,12
256,40.7166666666667,2443,13,13,672,672,3,3,23.35,1,1,13,3,13
649,59.0666666666667,2878,52,39,152,85,31,19,45.9333333333333,2,2,39,12,13
1267,59.3833333333333,1316,208,57,47,13,69,18,48.4333333333333,1.28571428571429,7,57,11,56
217,1.38333333333333,83,3,3,0,0,3,3,0.683333333333333,1,1,3,3,3
2723,17.6833333333333,414,38,15,75,38,28,6,11.2333333333333,1.25,7,15,4,5
1485,9.05,228,19,10,32,24,29,11,4.51666666666667,1.1,3,3,11,3
1903,4.86666666666667,145,20,9,0,0,30,13,2.73333333333333,1,3,3,13,3
2030,10.8166666666667,649,5,5,0,0,9,9,2.83333333333333,1,1,5,9,5
660,17.6,497,39,11,184,117,39,12,14.4166666666667,1.2,5,11,9,3
14,9.05,157,17,7,88,58,15,4,5.46666666666667,1.5,4,6,4,3
2446,51.4833333333333,2729,29,15,52,26,6,3,6.76666666666667,1,2,15,3,15
2238,10.7166666666667,393,23,13,39,39,12,9,4.21666666666667,1.125,2,13,3,10
805,16.05,963,4,4,0,0,11,11,3.86666666666667,1,1,4,11,4
2525,8.58333333333333,231,32,18,44,35,9,3,3.51666666666667,1,3,18,3,5
1521,8.43333333333333,146,10,3,106,67,21,6,6.51666666666667,1.5,4,3,5,2
576,37.1,1680,188,69,260,251,31,18,37.4,1.2,3,69,18,69
2869,4.1,140,44,23,14,11,7,4,2.56666666666667,1,2,21,4,21
964,3.66666666666667,220,6,6,0,0,4,4,2.01666666666667,1,1,6,4,6
2274,13.3166666666667,291,24,8,85,49,20,6,6.71666666666667,1.25,4,4,4,8
1853,1.51666666666667,91,3,3,12,12,12,12,1.11666666666667,1,1,3,12,3
